CBSA Code,Metro Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County,State Abbreviation
25300,,448,"Hannibal, MO",Micropolitan Statistical Area,,"Quincy-Hannibal, IL-MO",Ralls County,Missouri,29,173,Outlying,MO
25420,,276,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,,"Harrisburg-York-Lebanon, PA",Cumberland County,Pennsylvania,42,041,Central,PA
25420,,276,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,,"Harrisburg-York-Lebanon, PA",Dauphin County,Pennsylvania,42,043,Central,PA
25420,,276,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,,"Harrisburg-York-Lebanon, PA",Perry County,Pennsylvania,42,099,Outlying,PA
25460,,,"Harrison, AR",Micropolitan Statistical Area,,,Boone County,Arkansas,05,009,Central,AR
25460,,,"Harrison, AR",Micropolitan Statistical Area,,,Newton County,Arkansas,05,101,Outlying,AR
25500,,277,"Harrisonburg, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Waynesboro, VA",Rockingham County,Virginia,51,165,Central,VA
25500,,277,"Harrisonburg, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Waynesboro, VA",Harrisonburg city,Virginia,51,660,Central,VA
25540,,278,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,"Hartford-West Hartford, CT",Hartford County,Connecticut,09,003,Central,CT
25540,,278,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,"Hartford-West Hartford, CT",Middlesex County,Connecticut,09,007,Central,CT
25540,,278,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,"Hartford-West Hartford, CT",Tolland County,Connecticut,09,013,Central,CT
25580,,,"Hastings, NE",Micropolitan Statistical Area,,,Adams County,Nebraska,31,001,Central,NE
25620,,,"Hattiesburg, MS",Metropolitan Statistical Area,,,Forrest County,Mississippi,28,035,Central,MS
25620,,,"Hattiesburg, MS",Metropolitan Statistical Area,,,Lamar County,Mississippi,28,073,Central,MS
25620,,,"Hattiesburg, MS",Metropolitan Statistical Area,,,Perry County,Mississippi,28,111,Outlying,MS
25700,,,"Hays, KS",Micropolitan Statistical Area,,,Ellis County,Kansas,20,051,Central,KS
25720,,482,"Heber, UT",Micropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Wasatch County,Utah,49,051,Central,UT
25740,,,"Helena, MT",Micropolitan Statistical Area,,,Jefferson County,Montana,30,043,Outlying,MT
25740,,,"Helena, MT",Micropolitan Statistical Area,,,Lewis and Clark County,Montana,30,049,Central,MT
25760,,,"Helena-West Helena, AR",Micropolitan Statistical Area,,,Phillips County,Arkansas,05,107,Central,AR
25780,,450,"Henderson, NC",Micropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Vance County,North Carolina,37,181,Central,NC
25820,,,"Hereford, TX",Micropolitan Statistical Area,,,Deaf Smith County,Texas,48,117,Central,TX
25840,,,"Hermiston-Pendleton, OR",Micropolitan Statistical Area,,,Morrow County,Oregon,41,049,Outlying,OR
25840,,,"Hermiston-Pendleton, OR",Micropolitan Statistical Area,,,Umatilla County,Oregon,41,059,Central,OR
25860,,280,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,,"Hickory-Lenoir, NC",Alexander County,North Carolina,37,003,Outlying,NC
25860,,280,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,,"Hickory-Lenoir, NC",Burke County,North Carolina,37,023,Central,NC
25860,,280,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,,"Hickory-Lenoir, NC",Caldwell County,North Carolina,37,027,Central,NC
25860,,280,"Hickory-Lenoir-Morganton, NC",Metropolitan Statistical Area,,"Hickory-Lenoir, NC",Catawba County,North Carolina,37,035,Central,NC
25880,,,"Hillsdale, MI",Micropolitan Statistical Area,,,Hillsdale County,Michigan,26,059,Central,MI
25900,,,"Hilo, HI",Micropolitan Statistical Area,,,Hawaii County,Hawaii,15,001,Central,HI
25940,,,"Hilton Head Island-Bluffton-Beaufort, SC",Metropolitan Statistical Area,,,Beaufort County,South Carolina,45,013,Central,SC
25940,,,"Hilton Head Island-Bluffton-Beaufort, SC",Metropolitan Statistical Area,,,Jasper County,South Carolina,45,053,Outlying,SC
25980,,496,"Hinesville, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Liberty County,Georgia,13,179,Central,GA
25980,,496,"Hinesville, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Long County,Georgia,13,183,Outlying,GA
26020,,,"Hobbs, NM",Micropolitan Statistical Area,,,Lea County,New Mexico,35,025,Central,NM
26090,,266,"Holland, MI",Micropolitan Statistical Area,,"Grand Rapids-Wyoming-Muskegon, MI",Allegan County,Michigan,26,005,Central,MI
26140,,,"Homosassa Springs, FL",Metropolitan Statistical Area,,,Citrus County,Florida,12,017,Central,FL
26220,,,"Hood River, OR",Micropolitan Statistical Area,,,Hood River County,Oregon,41,027,Central,OR
26300,,284,"Hot Springs, AR",Metropolitan Statistical Area,,"Hot Springs-Malvern, AR",Garland County,Arkansas,05,051,Central,AR
26340,,,"Houghton, MI",Micropolitan Statistical Area,,,Houghton County,Michigan,26,061,Central,MI
26340,,,"Houghton, MI",Micropolitan Statistical Area,,,Keweenaw County,Michigan,26,083,Outlying,MI
26380,,,"Houma-Thibodaux, LA",Metropolitan Statistical Area,,,Lafourche Parish,Louisiana,22,057,Central,LA
26380,,,"Houma-Thibodaux, LA",Metropolitan Statistical Area,,,Terrebonne Parish,Louisiana,22,109,Central,LA
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Austin County,Texas,48,015,Outlying,TX
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Brazoria County,Texas,48,039,Central,TX
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Chambers County,Texas,48,071,Central,TX
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Fort Bend County,Texas,48,157,Central,TX
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Galveston County,Texas,48,167,Central,TX
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Harris County,Texas,48,201,Central,TX
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Liberty County,Texas,48,291,Outlying,TX
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Montgomery County,Texas,48,339,Outlying,TX
26420,,288,"Houston-The Woodlands-Sugar Land, TX",Metropolitan Statistical Area,,"Houston-The Woodlands, TX",Waller County,Texas,48,473,Outlying,TX
26460,,104,"Hudson, NY",Micropolitan Statistical Area,,"Albany-Schenectady, NY",Columbia County,New York,36,021,Central,NY
26500,,,"Huntingdon, PA",Micropolitan Statistical Area,,,Huntingdon County,Pennsylvania,42,061,Central,PA
26540,,258,"Huntington, IN",Micropolitan Statistical Area,,"Fort Wayne-Huntington-Auburn, IN",Huntington County,Indiana,18,069,Central,IN
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Boyd County,Kentucky,21,019,Central,KY
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Greenup County,Kentucky,21,089,Central,KY
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Lawrence County,Ohio,39,087,Central,OH
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Cabell County,West Virginia,54,011,Central,WV
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Lincoln County,West Virginia,54,043,Outlying,WV
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Putnam County,West Virginia,54,079,Central,WV
26580,,170,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Wayne County,West Virginia,54,099,Central,WV
26620,,290,"Huntsville, AL",Metropolitan Statistical Area,,"Huntsville-Decatur-Albertville, AL",Limestone County,Alabama,01,083,Outlying,AL
26620,,290,"Huntsville, AL",Metropolitan Statistical Area,,"Huntsville-Decatur-Albertville, AL",Madison County,Alabama,01,089,Central,AL
26660,,288,"Huntsville, TX",Micropolitan Statistical Area,,"Houston-The Woodlands, TX",Trinity County,Texas,48,455,Outlying,TX
26660,,288,"Huntsville, TX",Micropolitan Statistical Area,,"Houston-The Woodlands, TX",Walker County,Texas,48,471,Central,TX
26700,,,"Huron, SD",Micropolitan Statistical Area,,,Beadle County,South Dakota,46,005,Central,SD
26740,,,"Hutchinson, KS",Micropolitan Statistical Area,,,Reno County,Kansas,20,155,Central,KS
26780,,378,"Hutchinson, MN",Micropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",McLeod County,Minnesota,27,085,Central,MN
26820,,292,"Idaho Falls, ID",Metropolitan Statistical Area,,"Idaho Falls-Rexburg-Blackfoot, ID",Bonneville County,Idaho,16,019,Central,ID
26820,,292,"Idaho Falls, ID",Metropolitan Statistical Area,,"Idaho Falls-Rexburg-Blackfoot, ID",Butte County,Idaho,16,023,Outlying,ID
26820,,292,"Idaho Falls, ID",Metropolitan Statistical Area,,"Idaho Falls-Rexburg-Blackfoot, ID",Jefferson County,Idaho,16,051,Outlying,ID
26860,,430,"Indiana, PA",Micropolitan Statistical Area,,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Indiana County,Pennsylvania,42,063,Central,PA
26900,,294,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Boone County,Indiana,18,011,Central,IN
26900,,294,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Brown County,Indiana,18,013,Outlying,IN
26900,,294,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Hamilton County,Indiana,18,057,Central,IN
26900,,294,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Hancock County,Indiana,18,059,Central,IN
26900,,294,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Hendricks County,Indiana,18,063,Central,IN
26900,,294,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Johnson County,Indiana,18,081,Central,IN
26900,,294,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Madison County,Indiana,18,095,Outlying,IN
26900,,294,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Marion County,Indiana,18,097,Central,IN
26900,,294,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Morgan County,Indiana,18,109,Central,IN
26900,,294,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Putnam County,Indiana,18,133,Outlying,IN
26900,,294,"Indianapolis-Carmel-Anderson, IN",Metropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Shelby County,Indiana,18,145,Outlying,IN
26940,,185,"Indianola, MS",Micropolitan Statistical Area,,"Cleveland-Indianola, MS",Sunflower County,Mississippi,28,133,Central,MS
26960,,266,"Ionia, MI",Micropolitan Statistical Area,,"Grand Rapids-Wyoming-Muskegon, MI",Ionia County,Michigan,26,067,Central,MI
26980,,168,"Iowa City, IA",Metropolitan Statistical Area,,"Cedar Rapids-Iowa City, IA",Johnson County,Iowa,19,103,Central,IA
26980,,168,"Iowa City, IA",Metropolitan Statistical Area,,"Cedar Rapids-Iowa City, IA",Washington County,Iowa,19,183,Outlying,IA
27020,,,"Iron Mountain, MI-WI",Micropolitan Statistical Area,,,Dickinson County,Michigan,26,043,Central,MI
27020,,,"Iron Mountain, MI-WI",Micropolitan Statistical Area,,,Florence County,Wisconsin,55,037,Outlying,WI
27060,,296,"Ithaca, NY",Metropolitan Statistical Area,,"Ithaca-Cortland, NY",Tompkins County,New York,36,109,Central,NY
27100,,,"Jackson, MI",Metropolitan Statistical Area,,,Jackson County,Michigan,26,075,Central,MI
27140,,298,"Jackson, MS",Metropolitan Statistical Area,,"Jackson-Vicksburg-Brookhaven, MS",Copiah County,Mississippi,28,029,Outlying,MS
27140,,298,"Jackson, MS",Metropolitan Statistical Area,,"Jackson-Vicksburg-Brookhaven, MS",Hinds County,Mississippi,28,049,Central,MS
27140,,298,"Jackson, MS",Metropolitan Statistical Area,,"Jackson-Vicksburg-Brookhaven, MS",Madison County,Mississippi,28,089,Central,MS
27140,,298,"Jackson, MS",Metropolitan Statistical Area,,"Jackson-Vicksburg-Brookhaven, MS",Rankin County,Mississippi,28,121,Central,MS
27140,,298,"Jackson, MS",Metropolitan Statistical Area,,"Jackson-Vicksburg-Brookhaven, MS",Simpson County,Mississippi,28,127,Outlying,MS
27140,,298,"Jackson, MS",Metropolitan Statistical Area,,"Jackson-Vicksburg-Brookhaven, MS",Yazoo County,Mississippi,28,163,Outlying,MS
27160,,,"Jackson, OH",Micropolitan Statistical Area,,,Jackson County,Ohio,39,079,Central,OH
27180,,,"Jackson, TN",Metropolitan Statistical Area,,,Chester County,Tennessee,47,023,Outlying,TN
27180,,,"Jackson, TN",Metropolitan Statistical Area,,,Crockett County,Tennessee,47,033,Outlying,TN
27180,,,"Jackson, TN",Metropolitan Statistical Area,,,Madison County,Tennessee,47,113,Central,TN
27220,,,"Jackson, WY-ID",Micropolitan Statistical Area,,,Teton County,Idaho,16,081,Outlying,ID
27220,,,"Jackson, WY-ID",Micropolitan Statistical Area,,,Teton County,Wyoming,56,039,Central,WY
27260,,300,"Jacksonville, FL",Metropolitan Statistical Area,,"Jacksonville-St. Marys-Palatka, FL-GA",Baker County,Florida,12,003,Outlying,FL
27260,,300,"Jacksonville, FL",Metropolitan Statistical Area,,"Jacksonville-St. Marys-Palatka, FL-GA",Clay County,Florida,12,019,Central,FL
27260,,300,"Jacksonville, FL",Metropolitan Statistical Area,,"Jacksonville-St. Marys-Palatka, FL-GA",Duval County,Florida,12,031,Central,FL
27260,,300,"Jacksonville, FL",Metropolitan Statistical Area,,"Jacksonville-St. Marys-Palatka, FL-GA",Nassau County,Florida,12,089,Outlying,FL
27260,,300,"Jacksonville, FL",Metropolitan Statistical Area,,"Jacksonville-St. Marys-Palatka, FL-GA",St. Johns County,Florida,12,109,Outlying,FL
27300,,522,"Jacksonville, IL",Micropolitan Statistical Area,,"Springfield-Jacksonville-Lincoln, IL",Morgan County,Illinois,17,137,Central,IL
27300,,522,"Jacksonville, IL",Micropolitan Statistical Area,,"Springfield-Jacksonville-Lincoln, IL",Scott County,Illinois,17,171,Outlying,IL
27340,,,"Jacksonville, NC",Metropolitan Statistical Area,,,Onslow County,North Carolina,37,133,Central,NC
27380,,540,"Jacksonville, TX",Micropolitan Statistical Area,,"Tyler-Jacksonville, TX",Cherokee County,Texas,48,073,Central,TX
27420,,,"Jamestown, ND",Micropolitan Statistical Area,,,Stutsman County,North Dakota,38,093,Central,ND
27460,,,"Jamestown-Dunkirk-Fredonia, NY",Micropolitan Statistical Area,,,Chautauqua County,New York,36,013,Central,NY
27500,,357,"Janesville-Beloit, WI",Metropolitan Statistical Area,,"Madison-Janesville-Beloit, WI",Rock County,Wisconsin,55,105,Central,WI
27540,,,"Jasper, IN",Micropolitan Statistical Area,,,Dubois County,Indiana,18,037,Central,IN
27540,,,"Jasper, IN",Micropolitan Statistical Area,,,Pike County,Indiana,18,125,Outlying,IN
27580,,,"Jayuya, PR",Micropolitan Statistical Area,,,Jayuya Municipio,Puerto Rico,72,073,Central,PR
27600,,122,"Jefferson, GA",Micropolitan Statistical Area,,"Atlanta--Athens-Clarke County--Sandy Springs, GA",Jackson County,Georgia,13,157,Central,GA
27620,,,"Jefferson City, MO",Metropolitan Statistical Area,,,Callaway County,Missouri,29,027,Outlying,MO
27620,,,"Jefferson City, MO",Metropolitan Statistical Area,,,Cole County,Missouri,29,051,Central,MO
27620,,,"Jefferson City, MO",Metropolitan Statistical Area,,,Moniteau County,Missouri,29,135,Outlying,MO
27620,,,"Jefferson City, MO",Metropolitan Statistical Area,,,Osage County,Missouri,29,151,Outlying,MO
27700,,,"Jesup, GA",Micropolitan Statistical Area,,,Wayne County,Georgia,13,305,Central,GA
27740,,304,"Johnson City, TN",Metropolitan Statistical Area,,"Johnson City-Kingsport-Bristol, TN-VA",Carter County,Tennessee,47,019,Central,TN
27740,,304,"Johnson City, TN",Metropolitan Statistical Area,,"Johnson City-Kingsport-Bristol, TN-VA",Unicoi County,Tennessee,47,171,Outlying,TN
27740,,304,"Johnson City, TN",Metropolitan Statistical Area,,"Johnson City-Kingsport-Bristol, TN-VA",Washington County,Tennessee,47,179,Central,TN
27780,,306,"Johnstown, PA",Metropolitan Statistical Area,,"Johnstown-Somerset, PA",Cambria County,Pennsylvania,42,021,Central,PA
27860,,308,"Jonesboro, AR",Metropolitan Statistical Area,,"Jonesboro-Paragould, AR",Craighead County,Arkansas,05,031,Central,AR
27860,,308,"Jonesboro, AR",Metropolitan Statistical Area,,"Jonesboro-Paragould, AR",Poinsett County,Arkansas,05,111,Outlying,AR
27900,,309,"Joplin, MO",Metropolitan Statistical Area,,"Joplin-Miami, MO-OK",Jasper County,Missouri,29,097,Central,MO
27900,,309,"Joplin, MO",Metropolitan Statistical Area,,"Joplin-Miami, MO-OK",Newton County,Missouri,29,145,Outlying,MO
27920,,358,"Junction City, KS",Micropolitan Statistical Area,,"Manhattan-Junction City, KS",Geary County,Kansas,20,061,Central,KS
27940,,,"Juneau, AK",Micropolitan Statistical Area,,,Juneau City and Borough,Alaska,02,110,Central,AK
27980,,,"Kahului-Wailuku-Lahaina, HI",Metropolitan Statistical Area,,,Kalawao County,Hawaii,15,005,Outlying,HI
27980,,,"Kahului-Wailuku-Lahaina, HI",Metropolitan Statistical Area,,,Maui County,Hawaii,15,009,Central,HI
28020,,310,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo County,Michigan,26,077,Central,MI
28020,,310,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,,"Kalamazoo-Battle Creek-Portage, MI",Van Buren County,Michigan,26,159,Outlying,MI
28060,,,"Kalispell, MT",Micropolitan Statistical Area,,,Flathead County,Montana,30,029,Central,MT
28100,,176,"Kankakee, IL",Metropolitan Statistical Area,,"Chicago-Naperville, IL-IN-WI",Kankakee County,Illinois,17,091,Central,IL
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Johnson County,Kansas,20,091,Central,KS
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Leavenworth County,Kansas,20,103,Outlying,KS
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Linn County,Kansas,20,107,Outlying,KS
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Miami County,Kansas,20,121,Outlying,KS
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Wyandotte County,Kansas,20,209,Central,KS
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Bates County,Missouri,29,013,Outlying,MO
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Caldwell County,Missouri,29,025,Outlying,MO
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,29,037,Central,MO
28140,,312,"Kansas City, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Clay County,Missouri,29,047,Central,MO
